date,cases(t+14),confirmed,calls(t),complaint(t),Awareness,Larviciding,Fogging,irs,Ovi_Trap,Dewatering,Tyres,water_leakage,Debris,FishSeed,Adult_Mosquitoes,irs_patient,cluster
11/27/2013,0,2,0,0,1,0,0,0,0,0,2,0,0,5,0,0,17
11/28/2013,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17
11/29/2013,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,17
11/30/2013,0,1,0,0,0,6,0,0,0,0,0,0,0,5,0,0,17
12/01/2013,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,17
12/02/2013,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,17
12/03/2013,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,17
12/04/2013,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,17
12/05/2013,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,17
12/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/07/2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/08/2013,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,17
12/09/2013,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,17
12/10/2013,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,17
12/11/2013,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,17
12/12/2013,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,17
12/13/2013,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,17
12/14/2013,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,17
12/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/18/2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/19/2013,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17
12/20/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17
12/21/2013,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17
12/22/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17
12/23/2013,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17
12/24/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17
12/25/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17
12/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12/31/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
06/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/04/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18
06/05/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18
06/06/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18
06/07/2013,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,18
06/08/2013,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,18
06/09/2013,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,18
06/10/2013,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,18
06/11/2013,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,18
06/12/2013,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,18
06/13/2013,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,18
06/14/2013,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,18
06/15/2013,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,18
06/16/2013,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,18
06/17/2013,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,18
06/18/2013,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,18
06/19/2013,0,0,0,0,0,1,0,4,0,1,8,0,0,0,0,0,18
06/20/2013,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,18
06/21/2013,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,18
06/22/2013,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,18
06/23/2013,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,18
06/24/2013,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18
06/25/2013,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18
06/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
06/28/2013,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18
06/29/2013,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18
06/30/2013,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18
07/01/2013,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18
07/02/2013,0,0,0,0,7,0,0,2,0,0,3,0,0,0,0,0,18
07/03/2013,0,0,0,0,7,0,0,2,0,0,3,0,0,0,0,0,18
07/04/2013,0,0,0,0,7,0,0,2,0,0,3,0,0,0,0,0,18
07/05/2013,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,18
07/06/2013,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,18
07/07/2013,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,18
07/08/2013,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,18
07/09/2013,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18
07/10/2013,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,18
07/11/2013,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,18
07/12/2013,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,18
07/13/2013,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,18
07/14/2013,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,18
07/15/2013,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18
07/16/2013,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18
07/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/19/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
07/23/2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,18
07/24/2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,18
07/25/2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,18
07/26/2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,18
07/27/2013,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,18
07/28/2013,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,18
07/29/2013,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,18
07/30/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18
07/31/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18
08/01/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18
08/02/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18
08/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
08/04/2013,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18
08/05/2013,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18
08/06/2013,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18
08/07/2013,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18
08/08/2013,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18
08/09/2013,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,18
08/10/2013,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,18
08/11/2013,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,18
08/12/2013,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,18
08/13/2013,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,18
08/14/2013,0,0,0,0,1,4,0,2,0,1,2,0,0,0,0,0,18
08/15/2013,0,0,0,0,1,9,0,2,0,1,2,0,0,0,0,0,18
08/16/2013,0,1,0,0,1,22,0,2,0,2,2,0,0,0,0,0,18
08/17/2013,0,0,0,0,0,28,0,2,0,2,12,0,0,0,0,0,18
08/18/2013,0,0,0,0,0,28,0,2,0,2,12,0,0,0,0,0,18
08/19/2013,0,0,0,0,0,41,0,0,0,3,14,0,0,0,0,0,18
08/20/2013,0,0,0,0,0,68,0,7,0,3,14,0,0,0,0,0,18
08/21/2013,0,0,0,0,2,91,1,10,0,2,18,0,0,0,0,0,18
08/22/2013,0,0,0,0,5,125,21,11,1,2,20,0,0,0,0,0,18
08/23/2013,0,0,0,0,5,112,21,11,1,1,20,0,0,0,0,0,18
08/24/2013,0,0,0,0,12,109,21,13,1,5,10,0,0,0,0,0,18
08/25/2013,0,0,0,0,12,110,21,14,1,5,10,0,0,0,0,0,18
08/26/2013,0,0,0,0,12,95,21,14,1,4,9,0,0,0,0,0,18
08/27/2013,0,0,0,0,15,69,21,8,1,4,13,0,0,0,0,0,18
08/28/2013,0,0,0,0,14,47,20,5,1,4,7,0,0,0,0,0,18
08/29/2013,0,0,0,0,11,15,0,4,0,4,5,0,0,0,0,0,18
08/30/2013,0,1,0,0,11,18,0,4,0,4,6,0,0,0,0,0,18
08/31/2013,0,0,0,0,5,22,0,6,0,0,10,0,0,0,0,0,18
09/01/2013,0,0,0,0,5,23,0,10,0,0,10,0,0,0,0,0,18
09/02/2013,0,0,0,0,5,33,1,31,0,8,9,0,0,0,0,0,18
09/03/2013,0,1,0,0,2,34,1,30,0,9,10,0,0,0,0,0,18
09/04/2013,0,1,0,0,1,44,1,30,1,9,12,0,0,0,0,0,18
09/05/2013,0,1,0,0,5,64,1,38,3,10,13,0,0,0,0,0,18
09/06/2013,0,0,0,0,5,68,2,39,3,10,20,0,0,0,0,0,18
09/07/2013,0,1,0,0,4,84,2,37,3,10,16,0,0,0,0,0,18
09/08/2013,0,1,0,0,5,85,2,35,3,11,16,0,0,0,0,0,18
09/09/2013,0,1,0,0,8,91,1,16,4,4,18,0,0,0,0,0,18
09/10/2013,0,1,0,0,9,95,1,18,4,3,17,0,0,0,0,0,18
09/11/2013,0,0,0,0,12,89,1,20,3,3,16,0,0,0,0,0,18
09/12/2013,0,0,0,0,8,75,1,13,2,2,18,0,0,0,0,0,18
09/13/2013,0,1,0,0,9,87,0,19,2,4,10,0,0,0,0,0,18
09/14/2013,0,0,0,0,14,71,0,19,2,9,12,0,0,0,0,0,18
09/15/2013,0,0,0,0,17,69,0,20,4,10,12,0,0,0,0,0,18
09/16/2013,0,1,0,0,14,93,0,39,4,9,15,0,0,0,0,0,18
09/17/2013,0,0,0,0,15,88,0,39,4,9,13,0,0,0,0,0,18
09/18/2013,0,1,0,0,17,97,0,46,4,9,14,0,0,0,0,0,18
09/19/2013,0,2,0,0,20,96,0,45,3,9,17,0,0,0,0,0,18
09/20/2013,0,0,0,0,19,104,0,41,3,7,21,0,0,0,0,0,18
09/21/2013,0,0,0,0,16,103,0,45,3,2,25,0,0,0,0,0,18
09/22/2013,0,0,0,0,12,102,0,43,1,0,25,0,0,0,0,0,18
09/23/2013,0,1,0,0,14,102,0,25,0,0,22,0,0,0,0,0,18
09/24/2013,0,1,0,0,14,116,0,26,0,0,21,0,0,0,0,0,18
09/25/2013,0,1,0,0,9,106,0,17,0,0,19,0,0,0,0,0,18
09/26/2013,0,0,0,0,7,110,0,19,1,0,15,0,0,0,0,0,18
09/27/2013,0,0,0,0,7,88,0,22,1,0,12,0,0,0,0,0,18
09/28/2013,0,0,0,0,6,82,0,21,1,0,11,0,0,0,0,0,18
09/29/2013,0,1,0,0,6,82,0,19,1,0,11,0,0,0,0,0,18
09/30/2013,0,1,0,0,4,42,0,16,1,0,9,0,0,0,0,0,18
10/01/2013,0,0,0,0,2,28,0,13,1,0,8,0,0,0,0,0,18
10/02/2013,0,0,0,0,11,24,0,13,1,0,20,0,0,0,0,0,18
10/03/2013,0,0,0,0,10,9,0,11,0,0,20,0,0,0,0,0,18
10/04/2013,0,0,0,0,10,3,0,5,0,0,21,0,0,0,0,0,18
10/05/2013,0,1,0,0,10,5,1,6,0,0,16,0,0,0,0,0,18
10/06/2013,0,2,0,0,10,5,1,10,0,0,16,0,0,0,0,0,18
10/07/2013,0,0,0,0,10,6,1,10,0,0,16,0,0,0,0,0,18
10/08/2013,0,0,0,0,13,10,1,13,0,0,16,0,0,0,0,0,18
10/09/2013,0,1,0,0,5,18,8,18,0,0,4,0,0,0,0,0,18
10/10/2013,0,0,0,0,9,19,15,34,1,0,3,0,0,0,0,0,18
10/11/2013,0,1,0,0,12,44,16,35,1,0,2,0,0,0,0,0,18
10/12/2013,0,3,0,0,11,48,15,32,1,0,2,0,0,0,0,0,18
10/13/2013,0,0,0,0,12,48,19,29,1,0,3,0,0,0,0,0,18
10/14/2013,0,0,0,0,13,61,20,32,1,0,3,0,0,0,0,0,18
10/15/2013,0,1,0,0,10,57,20,50,1,0,8,0,0,0,0,0,18
10/16/2013,0,0,0,0,9,49,13,45,1,0,8,0,0,0,0,0,18
10/17/2013,0,0,0,0,5,47,6,50,0,0,7,0,0,0,0,0,18
10/18/2013,0,1,0,0,3,31,5,49,0,1,6,0,0,0,0,0,18
10/19/2013,0,1,0,0,9,26,8,73,0,3,7,0,0,0,0,0,18
10/20/2013,0,0,0,0,9,29,20,77,0,3,6,0,0,0,0,0,18
10/21/2013,0,0,0,0,9,27,21,84,1,3,8,0,0,0,0,0,18
10/22/2013,0,1,0,0,10,45,21,77,1,3,3,0,0,0,0,0,18
10/23/2013,0,2,0,0,10,65,21,93,1,3,3,0,0,0,0,0,18
10/24/2013,0,2,0,0,11,70,31,73,1,3,3,0,0,0,0,0,18
10/25/2013,0,1,0,0,12,67,32,83,2,2,7,0,0,0,0,0,18
10/26/2013,0,1,0,0,6,72,29,59,2,0,8,0,0,0,0,0,18
10/27/2013,0,1,0,0,5,69,20,66,2,0,8,0,0,0,0,0,18
10/28/2013,0,1,0,0,5,71,116,58,1,0,8,0,0,0,0,0,18
10/29/2013,0,2,0,0,16,63,118,95,2,0,9,0,0,0,0,0,18
10/30/2013,0,1,0,0,21,57,119,112,2,1,16,0,0,0,0,0,18
10/31/2013,0,1,0,0,21,70,136,120,2,1,27,0,0,0,0,0,18
11/01/2013,0,1,0,0,19,80,166,117,2,3,25,0,0,0,0,0,18
11/02/2013,0,2,0,0,36,121,176,131,2,8,25,0,0,1,0,0,18
11/03/2013,0,0,0,0,42,156,182,126,2,10,26,0,0,1,0,0,18
11/04/2013,0,3,0,0,58,158,102,161,3,13,27,0,0,1,0,0,18
11/05/2013,0,1,0,0,65,162,133,125,2,14,31,0,0,1,0,0,18
11/06/2013,0,1,0,0,76,155,132,111,2,21,31,0,0,2,0,0,18
11/07/2013,0,6,0,0,115,180,109,158,4,21,21,0,0,2,0,0,18
11/08/2013,0,4,0,0,123,178,99,175,3,24,23,0,0,2,0,0,18
11/09/2013,0,1,0,0,110,134,93,165,3,19,22,0,0,1,0,0,18
11/10/2013,0,2,0,0,105,109,88,189,3,17,29,0,0,1,0,0,18
11/11/2013,0,3,0,0,104,107,90,164,2,14,29,0,0,1,0,0,18
11/12/2013,0,1,0,0,88,120,60,188,2,13,24,0,0,1,0,0,18
11/13/2013,0,0,0,0,72,116,60,170,2,6,22,0,0,0,0,0,18
11/14/2013,0,1,0,0,42,73,56,115,0,7,21,0,0,0,0,0,18
11/15/2013,0,1,0,0,34,59,35,91,0,2,17,0,0,0,0,0,18
11/16/2013,0,5,0,0,46,75,42,113,0,3,16,0,0,0,0,0,18
11/17/2013,0,0,0,0,48,80,41,127,1,5,13,0,0,0,0,0,18
11/18/2013,0,3,0,0,34,68,51,123,2,6,10,0,0,0,0,0,18
11/19/2013,0,2,0,0,33,53,56,88,2,6,11,0,0,0,0,0,18
11/20/2013,0,0,0,0,38,58,78,99,2,5,6,0,0,0,0,0,18
11/21/2013,0,3,0,0,29,65,96,115,3,5,7,0,0,0,0,0,18
11/22/2013,0,2,0,0,30,82,136,124,3,5,8,0,0,0,0,0,18
11/23/2013,0,4,0,0,16,78,136,117,3,6,11,0,0,0,0,0,18
11/24/2013,0,3,0,0,15,66,132,92,2,4,11,0,0,0,0,0,18
11/25/2013,0,3,0,0,16,94,111,96,1,3,11,0,0,0,0,0,18
11/26/2013,0,1,0,0,14,87,105,99,1,3,19,0,0,0,0,0,18
11/27/2013,0,3,0,0,9,97,86,97,1,4,38,0,0,0,0,0,18
11/28/2013,0,1,0,0,8,98,68,84,0,3,37,0,0,0,0,0,18
11/29/2013,0,0,0,0,7,91,34,88,0,3,37,0,0,0,0,0,18
11/30/2013,0,2,0,0,6,86,24,69,0,2,34,0,0,0,0,0,18
12/01/2013,0,2,0,0,4,83,21,53,0,2,50,0,0,0,0,0,18
12/02/2013,0,2,0,0,1,60,17,42,0,2,50,0,0,0,0,0,18
12/03/2013,0,2,0,0,3,73,16,44,0,2,50,0,0,0,0,0,18
12/04/2013,0,2,0,0,6,70,14,46,0,1,35,0,0,0,0,0,18
12/05/2013,0,1,0,0,6,78,14,53,0,1,42,0,0,0,0,0,18
12/06/2013,0,2,0,0,9,83,10,65,0,1,61,0,0,0,0,0,18
12/07/2013,0,1,0,0,13,91,11,71,0,3,69,0,0,0,0,0,18
12/08/2013,0,1,0,0,15,109,11,67,0,3,62,0,0,0,0,0,18
12/09/2013,0,0,0,0,24,115,6,68,0,3,63,0,0,1,0,0,18
12/10/2013,0,2,0,0,36,105,71,76,0,4,94,0,0,2,0,0,18
12/11/2013,0,0,0,0,45,105,71,78,0,5,144,0,0,2,0,0,18
12/12/2013,0,1,0,0,45,93,71,67,0,5,140,0,0,2,0,0,18
12/13/2013,0,1,0,0,45,83,69,43,0,5,126,0,0,2,0,0,18
12/14/2013,0,1,0,0,43,72,89,56,0,4,118,0,0,2,0,0,18
12/15/2013,0,0,0,0,42,65,95,75,0,4,104,0,0,2,0,0,18
12/16/2013,0,0,0,0,37,72,97,75,1,4,108,0,0,1,0,0,18
12/17/2013,0,1,0,0,23,75,31,58,1,3,70,0,0,0,0,0,18
12/18/2013,0,0,0,0,12,69,30,44,1,2,31,0,0,0,0,0,18
12/19/2013,0,0,0,0,33,89,36,47,1,3,28,0,0,0,0,0,18
12/20/2013,0,0,0,0,30,85,36,46,1,3,22,0,0,0,0,0,18
12/21/2013,0,0,0,0,27,82,14,24,1,1,24,0,0,0,0,0,18
12/22/2013,0,0,0,0,26,82,8,5,1,1,24,0,0,0,0,0,18
12/23/2013,0,0,0,0,23,64,6,5,0,2,19,0,0,0,0,0,18
12/24/2013,0,0,0,0,23,58,6,5,0,2,17,0,0,0,0,0,18
12/25/2013,0,0,0,0,22,61,6,5,0,2,2,0,0,0,0,0,18
12/26/2013,0,0,0,0,9,46,0,2,0,1,2,0,0,0,0,0,18
12/27/2013,0,0,0,0,10,62,0,5,0,1,2,0,0,0,0,0,18
12/28/2013,0,0,0,0,10,70,0,5,0,1,0,0,0,0,0,0,18
12/29/2013,0,0,0,0,10,69,0,5,0,1,0,0,0,0,0,0,18
12/30/2013,0,0,0,0,9,71,0,3,1,0,1,0,0,0,0,0,18
12/31/2013,0,0,0,0,9,74,0,3,1,0,5,0,0,0,0,0,18
06/01/2013,0,0,0,0,9,62,0,3,1,0,5,0,0,0,0,0,19
06/02/2013,0,0,0,0,1,53,0,3,1,0,5,0,0,0,0,0,19
06/03/2013,0,0,0,0,0,36,0,0,1,0,5,0,0,0,0,0,19
06/04/2013,0,0,0,0,0,23,0,0,1,0,5,0,0,0,0,0,19
06/05/2013,0,0,0,0,0,13,0,0,1,0,5,0,0,0,0,0,19
06/06/2013,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,19
06/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
06/08/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19
06/09/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19
06/10/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19
06/11/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19
06/12/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19
06/13/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19
06/14/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19
06/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
06/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
06/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
06/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
06/19/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
06/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
06/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
06/22/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19
06/23/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19
06/24/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19
06/25/2013,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19
06/26/2013,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19
06/27/2013,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19
06/28/2013,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19
06/29/2013,0,0,0,0,5,2,0,5,0,0,2,0,0,0,0,0,19
06/30/2013,0,0,0,0,5,2,0,5,0,0,2,0,0,0,0,0,19
07/01/2013,0,0,0,0,5,2,0,5,0,0,2,0,0,0,0,0,19
07/02/2013,0,0,0,0,5,2,0,4,0,0,2,0,0,0,0,0,19
07/03/2013,0,0,0,0,5,2,0,4,0,2,2,0,0,0,0,0,19
07/04/2013,0,0,0,0,5,2,0,4,0,2,2,0,0,0,0,0,19
07/05/2013,0,0,0,0,5,2,0,4,0,2,2,0,0,0,0,0,19
07/06/2013,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,19
07/07/2013,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,19
07/08/2013,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,19
07/09/2013,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,19
07/10/2013,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19
07/11/2013,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19
07/12/2013,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19
07/13/2013,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,19
07/14/2013,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,19
07/15/2013,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,19
07/16/2013,0,0,0,0,1,4,0,3,0,3,0,0,0,0,0,0,19
07/17/2013,0,0,0,0,1,4,0,3,0,0,0,0,0,0,0,0,19
07/18/2013,0,0,0,0,1,4,0,3,0,0,0,0,0,0,0,0,19
07/19/2013,0,0,0,0,1,7,0,3,0,0,0,0,0,0,0,0,19
07/20/2013,0,0,0,0,1,5,0,3,0,0,0,0,0,0,0,0,19
07/21/2013,0,0,0,0,1,7,0,8,0,0,0,0,0,0,0,0,19
07/22/2013,0,0,0,0,1,7,0,8,0,0,0,0,0,0,0,0,19
07/23/2013,0,0,0,0,0,5,0,6,0,0,1,0,0,0,0,0,19
07/24/2013,0,0,0,0,0,5,0,6,0,0,1,0,0,0,0,0,19
07/25/2013,0,0,0,0,0,5,0,6,0,0,1,0,0,0,0,0,19
07/26/2013,0,0,0,0,0,2,0,6,0,1,1,0,0,0,0,0,19
07/27/2013,0,0,0,0,0,2,0,6,0,1,1,0,0,0,0,0,19
07/28/2013,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,19
07/29/2013,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,19
07/30/2013,0,0,0,0,0,4,0,2,0,1,1,0,0,2,0,0,19
07/31/2013,0,0,0,0,0,6,0,3,0,1,2,0,0,2,0,0,19
08/01/2013,0,0,0,0,0,6,0,3,0,1,2,0,0,2,0,0,19
08/02/2013,0,0,0,0,0,6,0,3,0,0,3,0,0,2,0,0,19
08/03/2013,0,0,0,0,0,6,0,3,0,0,4,0,0,2,0,0,19
08/04/2013,0,0,0,0,0,5,0,3,0,0,6,0,0,2,0,0,19
08/05/2013,0,1,0,0,2,9,0,1,0,0,6,0,0,2,0,0,19
08/06/2013,0,0,0,0,2,11,0,2,0,0,5,0,0,0,0,0,19
08/07/2013,0,0,0,0,2,12,0,5,0,0,4,0,0,0,0,0,19
08/08/2013,0,0,0,0,2,12,0,5,0,0,5,0,0,0,0,0,19
08/09/2013,0,0,0,0,2,12,0,5,0,0,4,0,0,5,0,0,19
08/10/2013,0,0,0,0,2,14,0,5,0,0,3,0,0,5,0,0,19
08/11/2013,0,0,0,0,5,14,0,7,0,3,1,0,0,5,0,0,19
08/12/2013,0,0,0,0,3,11,0,7,0,3,1,0,0,5,0,0,19
08/13/2013,0,0,0,0,3,7,0,6,0,3,1,0,0,5,0,0,19
08/14/2013,0,0,0,0,3,8,0,2,0,3,9,0,0,5,0,0,19
08/15/2013,0,0,0,0,3,10,0,2,0,3,8,0,0,5,0,0,19
08/16/2013,0,1,0,0,3,26,0,5,1,3,8,0,0,0,0,0,19
08/17/2013,0,0,0,0,3,32,0,6,1,3,8,0,0,0,0,0,19
08/18/2013,0,0,0,0,3,32,0,5,1,1,8,0,0,0,0,0,19
08/19/2013,0,0,0,0,3,36,0,7,1,2,9,0,0,1,0,0,19
08/20/2013,0,0,0,0,7,37,0,7,1,11,11,0,0,11,0,0,19
08/21/2013,0,0,0,0,12,38,0,7,1,15,4,0,0,11,0,0,19
08/22/2013,0,0,0,0,13,37,0,9,1,16,5,0,0,11,0,0,19
08/23/2013,0,0,0,0,18,25,0,6,0,19,5,0,0,11,0,0,19
08/24/2013,0,0,0,0,18,22,1,6,0,19,8,0,0,11,0,0,19
08/25/2013,0,0,0,0,21,24,1,8,1,18,9,0,0,11,0,0,19
08/26/2013,0,0,0,0,23,20,1,8,1,17,8,0,0,12,0,0,19
08/27/2013,0,0,0,0,21,19,1,8,1,8,6,0,0,2,0,0,19
08/28/2013,0,0,0,0,19,14,1,8,1,4,5,0,0,2,0,0,19
