date,cases(t+14),confirmed(t),calls(t),complaint(t),Awareness,Larviciding,Fogging,irs,Ovi_Trap,Dewatering,Tyres,water_leakage,FishSeed,Adult_Mosquitoes,irs_patient,town
2/1/2013,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5
2/2/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2/3/2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
2/4/2013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
2/5/2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2/6/2013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
2/7/2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2/8/2013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
2/9/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2/10/2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
2/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2/12/2013,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5
2/13/2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
2/14/2013,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,5
2/15/2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
2/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2/19/2013,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,5
2/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2/21/2013,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,5
2/22/2013,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,5
2/23/2013,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,5
2/24/2013,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5
2/25/2013,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,5
2/26/2013,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,5
2/27/2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5
2/28/2013,0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,5
3/1/2013,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,5
3/2/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3/3/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3/4/2013,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
3/5/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
3/6/2013,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,5
3/7/2013,1,0,3,0,1,0,0,0,0,1,23,0,0,0,0,5
3/8/2013,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,5
3/9/2013,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,5
3/10/2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3/11/2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
3/12/2013,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,5
3/13/2013,0,0,3,0,1,0,1,1,0,0,1,0,0,0,0,5
3/14/2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
3/15/2013,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,5
3/16/2013,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
3/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3/18/2013,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
3/19/2013,3,0,2,0,1,0,0,0,0,0,6,0,0,0,0,5
3/20/2013,3,0,2,0,4,0,0,0,0,0,2,0,0,0,0,5
3/21/2013,3,0,1,0,5,0,0,0,0,0,1,0,0,0,0,5
3/22/2013,3,0,1,0,0,0,0,1,0,0,2,0,0,0,0,5
3/23/2013,1,0,1,0,0,0,0,0,0,0,29,0,0,0,0,5
3/24/2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
3/25/2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
3/26/2013,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,5
3/27/2013,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5
3/28/2013,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,5
3/29/2013,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
3/30/2013,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,5
3/31/2013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
4/1/2013,2,0,1,0,1,0,0,0,0,1,3,0,0,0,0,5
4/2/2013,2,0,2,0,3,0,0,0,0,0,3,0,0,0,0,5
4/3/2013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
4/4/2013,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5
4/5/2013,2,0,0,0,1,5,0,0,0,0,4,0,0,0,0,5
4/6/2013,1,0,1,0,0,5,0,0,0,0,1,1,0,0,0,5
4/7/2013,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
4/8/2013,2,0,2,0,0,3,0,2,1,2,1,0,0,0,0,5
4/9/2013,2,0,1,0,2,0,0,0,3,4,6,0,0,0,0,5
4/10/2013,1,0,0,0,13,0,0,0,0,2,1,1,0,0,0,5
4/11/2013,4,0,0,0,0,1,0,0,0,1,2,0,0,0,0,5
4/12/2013,4,0,2,0,0,3,0,1,0,0,1,1,0,0,0,5
4/13/2013,6,0,0,0,0,0,0,1,0,0,2,0,0,0,0,5
4/14/2013,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
4/15/2013,6,0,0,0,0,1,0,0,0,0,7,0,12,0,0,5
4/16/2013,3,0,2,0,0,3,0,0,0,3,4,0,0,0,0,5
4/17/2013,3,0,6,0,0,1,0,0,1,3,4,0,0,0,0,5
4/18/2013,0,0,1,0,0,2,0,0,0,0,5,0,0,0,0,5
4/19/2013,2,0,0,0,0,1,0,0,0,0,3,1,0,0,0,5
4/20/2013,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5
4/21/2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4/22/2013,4,0,0,0,3,0,0,3,0,1,5,0,2,0,0,5
4/23/2013,4,0,6,0,0,0,0,5,0,0,4,0,0,0,0,5
4/24/2013,2,0,1,0,0,1,0,1,0,0,4,0,1,0,0,5
4/25/2013,1,0,1,0,0,0,0,2,1,1,4,0,0,0,0,5
4/26/2013,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
4/27/2013,0,0,7,0,0,5,0,1,0,3,0,0,0,0,0,5
4/28/2013,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5
4/29/2013,1,0,3,0,0,0,0,0,0,0,9,0,2,0,0,5
4/30/2013,1,0,4,0,0,1,0,0,0,0,6,0,4,0,0,5
5/1/2013,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5
5/2/2013,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
5/3/2013,6,0,3,0,0,0,0,0,0,0,5,0,1,0,0,5
5/4/2013,5,0,4,0,0,1,0,0,0,0,0,1,0,0,0,5
5/5/2013,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
5/6/2013,2,0,3,0,0,0,0,0,0,0,8,0,3,0,0,5
5/7/2013,2,0,3,0,0,3,0,0,0,10,2,0,2,0,0,5
5/8/2013,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5
5/9/2013,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,5
5/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5/13/2013,1,0,1,0,0,6,0,0,0,2,9,0,0,0,0,5
5/14/2013,3,0,0,0,0,0,0,2,0,0,9,0,2,0,0,5
5/15/2013,3,0,0,0,14,8,0,0,0,2,4,0,0,0,0,5
5/16/2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5/17/2013,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5
5/18/2013,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
5/19/2013,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,5
5/20/2013,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
5/21/2013,1,0,3,0,1,0,0,1,0,2,6,0,0,0,0,5
5/22/2013,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5
5/23/2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5/24/2013,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,5
5/25/2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5/26/2013,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
5/27/2013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5/28/2013,2,0,0,0,0,0,0,0,0,1,15,0,0,0,0,5
5/29/2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5/30/2013,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
5/31/2013,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5
6/1/2013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6/2/2013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6/3/2013,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
6/4/2013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
6/5/2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6/6/2013,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5
6/7/2013,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
6/8/2013,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
6/9/2013,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6/10/2013,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
6/11/2013,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
6/12/2013,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
6/13/2013,15,0,0,0,0,1,0,0,0,4,0,0,0,0,0,5
6/14/2013,15,0,2,0,0,1,0,0,0,0,0,0,2,0,0,5
6/15/2013,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6/16/2013,15,0,0,0,0,5,0,0,0,2,3,0,0,1,0,5
6/17/2013,13,0,1,0,0,11,0,0,0,4,1,1,0,3,0,5
6/18/2013,8,0,2,0,1,17,0,0,0,1,2,2,5,0,0,5
6/19/2013,8,0,1,0,0,3,0,0,0,1,2,0,9,0,0,5
6/20/2013,6,0,2,0,0,7,0,0,0,0,0,0,4,0,0,5
6/21/2013,6,0,2,0,0,4,0,0,0,0,1,0,3,0,0,5
6/22/2013,9,0,2,0,2,2,0,0,0,0,1,0,0,0,0,5
6/23/2013,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5
6/24/2013,4,0,1,0,0,3,0,0,0,2,1,0,2,1,0,5
6/25/2013,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6/26/2013,4,1,5,0,0,1,0,0,0,3,0,0,0,1,0,5
6/27/2013,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,5
6/28/2013,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,5
6/29/2013,3,1,2,0,0,3,0,2,0,0,0,0,0,1,1,5
6/30/2013,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
7/1/2013,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,5
7/2/2013,4,0,3,0,1,2,0,0,0,2,0,0,0,0,0,5
7/3/2013,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,5
7/4/2013,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
7/5/2013,2,0,1,0,0,0,0,0,0,0,5,0,0,0,0,5
7/6/2013,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,5
7/7/2013,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5
7/8/2013,0,0,2,0,0,4,0,0,0,1,5,0,0,0,0,5
7/9/2013,4,0,1,0,2,5,0,1,0,2,7,0,0,0,0,5
7/10/2013,4,0,0,0,0,1,0,2,1,1,7,0,0,0,0,5
7/11/2013,4,0,0,0,0,2,0,0,0,0,8,0,0,0,0,5
7/12/2013,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7/13/2013,5,0,2,0,0,2,0,0,0,0,0,0,0,0,0,5
7/14/2013,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
7/15/2013,4,0,2,0,1,2,0,0,0,0,1,0,0,1,0,5
7/16/2013,8,0,0,0,1,5,0,0,0,6,0,0,0,1,0,5
7/17/2013,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,5
7/18/2013,8,0,8,0,0,3,0,0,0,0,0,0,0,0,0,5
7/19/2013,6,0,3,0,0,1,0,0,0,0,0,0,0,0,0,5
7/20/2013,6,0,3,0,0,5,0,3,0,5,1,0,0,0,0,5
7/21/2013,2,0,1,0,0,16,0,0,0,0,2,0,0,0,0,5
7/22/2013,3,0,0,0,0,1,0,0,0,1,2,1,0,0,0,5
7/23/2013,5,0,2,0,0,9,0,0,0,0,0,0,0,0,0,5
7/24/2013,6,0,6,0,0,26,0,0,0,1,7,0,0,0,0,5
7/25/2013,5,0,6,0,0,6,0,0,0,0,49,1,0,0,0,5
7/26/2013,5,0,14,0,0,6,0,0,0,0,0,0,0,0,0,5
7/27/2013,3,0,0,0,4,4,0,2,1,6,0,1,0,0,0,5
7/28/2013,3,0,2,0,3,11,0,1,0,2,1,1,0,1,0,5
7/29/2013,2,0,5,0,1,9,0,0,0,0,0,0,0,1,0,5
7/30/2013,3,0,4,0,3,6,0,0,0,0,0,1,0,0,0,5
7/31/2013,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
8/1/2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
8/2/2013,3,0,4,0,0,2,0,0,0,0,1,0,0,2,0,5
8/3/2013,3,0,3,0,1,4,0,1,0,3,1,0,0,1,1,5
8/4/2013,5,0,1,0,1,18,0,4,0,0,3,0,0,0,0,5
8/5/2013,7,0,3,0,0,2,0,0,0,0,1,0,0,0,0,5
8/6/2013,8,0,4,0,2,3,0,0,0,0,0,0,0,0,0,5
8/7/2013,9,0,3,0,0,4,0,0,0,2,1,1,0,0,0,5
8/8/2013,13,0,3,0,2,8,0,0,0,4,0,1,0,0,0,5
8/9/2013,17,0,0,0,1,11,0,0,0,10,4,1,0,1,0,5
8/10/2013,16,0,0,0,2,17,8,0,0,17,3,0,7,0,0,5
8/11/2013,18,0,0,0,0,11,0,14,0,33,13,1,0,0,0,5
8/12/2013,17,0,1,0,9,17,0,0,0,38,9,1,3,3,0,5
8/13/2013,16,0,10,0,0,16,0,33,0,41,8,1,0,0,0,5
8/14/2013,13,0,2,0,2,11,0,26,0,14,2,2,0,0,0,5
8/15/2013,16,0,8,0,10,23,0,14,0,10,14,0,5,1,0,5
8/16/2013,15,0,12,0,9,38,0,5,0,5,25,0,0,0,0,5
8/17/2013,15,0,28,0,3,35,0,8,1,9,22,4,2,2,2,5
8/18/2013,12,0,16,0,50,21,1,2,1,7,4,0,0,4,0,5
8/19/2013,11,0,23,0,6,32,1,1,0,9,5,0,1,2,0,5
8/20/2013,10,0,20,0,0,23,0,0,0,4,6,0,0,1,0,5
8/21/2013,13,0,21,0,0,50,0,3,1,10,5,0,3,5,0,5
8/22/2013,14,0,16,0,4,31,0,2,3,5,7,0,3,1,0,5
8/23/2013,17,0,26,0,7,25,0,2,0,11,9,0,2,0,0,5
8/24/2013,18,0,12,0,1,60,0,8,1,11,8,0,4,5,0,5
8/25/2013,23,0,7,0,1,16,0,3,0,1,5,0,0,1,1,5
8/26/2013,22,0,6,0,2,12,0,0,0,5,6,2,2,4,0,5
8/27/2013,22,0,8,0,6,25,0,11,2,28,6,1,1,3,0,5
8/28/2013,27,0,11,0,2,14,0,12,0,4,8,0,0,2,0,5
8/29/2013,31,0,9,0,4,25,0,1,0,5,6,1,0,1,1,5
8/30/2013,26,0,6,0,3,29,0,9,0,6,5,1,0,2,0,5
8/31/2013,24,0,0,0,5,67,0,3,1,5,9,2,0,2,1,5
9/1/2013,26,0,0,0,1,55,0,3,0,9,5,0,0,5,0,5
9/2/2013,29,1,0,0,4,63,0,3,0,3,24,1,0,1,0,5
9/3/2013,32,1,6,0,6,66,0,2,0,1,2,5,0,0,1,5
9/4/2013,36,1,3,0,3,48,1,0,2,0,5,0,0,0,0,5
9/5/2013,53,0,7,0,0,31,3,2,2,10,9,1,0,1,2,5
9/6/2013,60,0,9,0,2,45,0,19,2,3,3,0,0,2,1,5
9/7/2013,49,0,4,0,3,68,0,6,0,2,12,2,0,2,1,5
9/8/2013,50,0,6,0,1,41,0,1,0,2,9,0,0,2,0,5
9/9/2013,51,1,13,0,10,86,0,4,0,4,6,0,0,3,1,5
9/10/2013,41,0,10,0,1,29,0,5,0,1,1,2,0,2,0,5
9/11/2013,42,0,6,0,15,37,0,14,1,3,3,4,1,0,1,5
9/12/2013,51,0,4,0,4,26,0,6,0,3,7,5,1,2,0,5
9/13/2013,51,0,2,0,1,20,0,4,1,2,4,1,2,1,0,5
9/14/2013,54,0,4,0,0,27,0,8,0,0,5,0,0,1,0,5
9/15/2013,52,0,2,0,0,11,0,2,0,0,7,0,0,0,0,5
9/16/2013,43,0,2,0,1,20,0,0,0,13,2,0,0,1,0,5
9/17/2013,42,1,0,0,1,10,0,4,0,4,4,1,0,0,0,5
9/18/2013,35,0,4,0,3,30,0,7,0,3,13,3,0,1,1,5
9/19/2013,31,1,2,0,2,59,0,4,0,3,6,2,0,1,0,5
9/20/2013,24,0,4,0,5,41,0,3,1,16,7,3,7,0,0,5
9/21/2013,23,0,2,0,2,41,0,4,0,2,3,2,2,2,2,5
9/22/2013,19,0,0,0,1,22,0,0,2,2,18,0,0,1,0,5
9/23/2013,15,0,4,0,1,51,0,0,0,2,12,1,2,2,0,5
9/24/2013,10,0,5,0,2,17,0,0,2,8,5,0,1,1,0,5
9/25/2013,14,0,7,0,4,10,1,0,1,4,14,2,3,0,0,5
9/26/2013,16,0,3,0,4,41,0,1,2,8,12,0,0,3,0,5
9/27/2013,15,0,4,0,1,32,0,0,2,8,4,0,0,0,0,5
9/28/2013,16,1,4,0,1,14,0,0,1,2,5,1,1,0,0,5
9/29/2013,20,0,0,0,0,15,0,1,0,2,2,1,0,0,0,5
9/30/2013,17,1,3,0,0,16,0,6,0,4,2,0,2,0,1,5
10/1/2013,19,2,4,0,0,7,0,0,1,2,9,0,1,2,0,5
10/2/2013,16,1,0,0,0,12,0,1,0,1,10,0,0,0,1,5
10/3/2013,14,1,1,0,0,10,0,0,0,0,11,2,0,1,1,5
10/4/2013,8,0,2,0,3,39,0,0,0,1,4,1,1,1,1,5
10/5/2013,6,1,4,0,2,27,0,4,0,0,7,0,0,1,0,5
10/6/2013,1,0,1,0,0,3,0,7,0,3,4,1,0,3,0,5
10/7/2013,4,0,1,0,0,11,0,2,0,1,7,0,3,1,1,5
10/8/2013,6,0,0,0,2,4,0,0,0,6,2,1,1,0,0,5
10/9/2013,11,0,3,0,2,12,0,2,1,5,9,1,0,0,0,5
10/10/2013,14,0,1,0,0,6,0,0,0,1,17,3,0,0,0,5
10/11/2013,15,0,4,0,0,11,0,0,0,1,4,0,2,0,0,5
10/12/2013,20,1,2,0,0,2,1,0,3,3,20,1,9,1,0,5
10/13/2013,18,0,1,0,1,21,0,0,0,6,7,0,0,1,1,5
10/14/2013,18,1,2,0,0,7,0,0,0,0,4,1,2,0,0,5
10/15/2013,19,0,0,0,0,5,0,1,0,0,0,0,2,2,0,5
10/16/2013,25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5
10/17/2013,26,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5
10/18/2013,34,0,1,0,0,0,0,1,0,0,6,1,0,0,0,5
10/19/2013,30,0,3,0,0,0,5,0,0,2,2,0,3,2,0,5
10/20/2013,26,0,5,0,0,3,2,4,0,0,8,0,1,0,0,5
10/21/2013,23,0,4,0,0,6,0,1,0,1,9,0,0,0,0,5
10/22/2013,22,1,0,0,4,14,0,0,2,1,3,1,1,0,0,5
10/23/2013,22,1,4,0,2,24,0,1,1,2,10,0,0,0,1,5
10/24/2013,26,0,6,0,2,11,0,2,0,0,14,0,2,0,0,5
10/25/2013,31,0,0,0,0,2,0,7,0,2,2,0,0,0,0,5
10/26/2013,28,1,2,0,1,9,4,2,0,1,6,0,1,4,0,5
10/27/2013,23,0,1,0,0,6,0,12,0,0,0,0,0,0,1,5
10/28/2013,20,0,5,0,0,22,0,2,0,6,15,0,2,0,0,5
10/29/2013,19,4,9,0,3,16,0,8,0,4,2,0,9,2,1,5
10/30/2013,19,3,13,0,2,16,2,13,0,3,4,1,1,1,3,5
10/31/2013,18,6,9,0,18,34,0,20,0,6,13,0,3,0,1,5
11/1/2013,16,6,13,0,12,35,3,24,1,7,19,2,0,1,0,5
11/2/2013,20,0,13,0,14,33,6,71,0,7,37,2,2,0,0,5
11/3/2013,17,0,26,0,53,59,0,70,2,7,5,2,0,2,0,5
11/4/2013,20,2,24,0,63,29,0,95,3,18,15,2,2,2,1,5
11/5/2013,22,4,13,0,11,4,11,80,0,18,5,2,3,0,0,5
11/6/2013,31,4,13,0,53,32,24,80,1,12,11,5,0,1,1,5
11/7/2013,28,1,5,0,1,30,33,124,2,8,23,2,3,5,2,5
11/8/2013,34,2,2,0,6,50,22,131,1,24,28,2,9,2,1,5
11/9/2013,34,2,15,0,62,55,4,121,4,14,12,3,3,0,0,5
11/10/2013,35,1,13,0,8,34,71,78,0,30,11,4,2,0,2,5
11/11/2013,34,2,31,0,3,41,0,94,0,20,22,3,0,0,0,5
11/12/2013,32,0,28,0,1,33,8,126,0,30,13,4,1,3,2,5
11/13/2013,26,1,16,0,16,28,20,127,0,9,6,1,1,1,0,5
11/14/2013,19,0,2,0,8,6,0,4,0,3,0,0,0,0,0,5
11/15/2013,16,0,3,0,0,7,0,62,1,0,13,1,0,0,0,5
11/16/2013,15,5,15,0,22,75,18,226,5,15,8,3,3,0,3,5
11/17/2013,13,1,6,0,20,49,13,145,4,8,19,0,2,0,2,5
11/18/2013,16,2,21,0,31,16,0,118,3,2,8,0,0,1,5,5
11/19/2013,17,2,18,0,24,24,16,229,3,13,21,4,2,0,6,5
11/20/2013,16,2,17,0,3,23,2,121,1,5,13,1,1,0,2,5
11/21/2013,15,1,12,0,18,17,7,223,0,21,10,0,1,1,4,5
11/22/2013,13,2,11,0,7,28,5,112,2,8,15,1,0,3,1,5
11/23/2013,10,5,6,0,5,18,4,115,0,9,15,0,3,0,0,5
11/24/2013,8,1,7,0,7,28,6,137,3,3,8,2,8,0,5,5
11/25/2013,8,3,14,0,9,25,1,138,4,21,3,1,0,11,5,5
11/26/2013,2,4,11,0,26,35,13,122,0,15,26,1,6,0,1,5
11/27/2013,1,0,2,0,33,54,10,99,0,10,11,0,0,3,4,5
11/28/2013,1,0,4,0,3,32,19,74,2,21,11,2,0,2,0,5
11/29/2013,1,1,6,0,2,13,4,45,0,5,20,1,0,1,0,5
11/30/2013,2,1,12,0,10,27,2,87,0,14,2,0,2,0,2,5
12/1/2013,2,0,5,0,0,20,0,41,0,23,49,0,0,0,2,5
12/2/2013,3,2,4,0,10,11,46,38,0,10,36,1,3,3,2,5
12/3/2013,2,1,5,0,1,25,3,61,0,8,10,1,4,1,4,5
12/4/2013,2,0,1,0,21,30,6,27,1,5,20,1,0,2,3,5
12/5/2013,1,3,8,0,1,25,0,64,1,10,24,2,0,1,1,5
12/6/2013,1,1,2,0,10,29,1,57,4,17,10,1,0,1,1,5
12/7/2013,1,0,3,0,0,19,1,15,1,0,16,0,0,3,0,5
12/8/2013,2,0,2,0,0,21,0,67,0,3,19,0,0,0,0,5
12/9/2013,2,0,0,0,26,26,5,42,0,8,2,0,2,2,0,5
12/10/2013,2,0,0,0,2,1,0,75,0,1,32,1,1,2,1,5
12/11/2013,2,0,0,0,3,26,11,73,1,3,32,1,0,1,2,5
12/12/2013,1,0,1,0,3,47,7,112,1,6,31,0,0,1,0,5
12/13/2013,1,0,1,0,18,28,0,47,1,3,0,1,1,0,0,5
12/14/2013,1,1,1,0,8,8,0,48,0,6,9,0,1,0,0,5
12/15/2013,1,0,1,0,5,1,0,45,1,0,0,1,0,0,0,5
12/16/2013,1,0,2,0,3,27,0,68,0,6,1,2,8,0,0,5
12/17/2013,3,0,0,0,10,26,0,48,0,0,9,1,2,0,0,5
12/18/2013,2,0,0,0,2,15,0,0,0,0,1,0,2,6,0,5
12/19/2013,2,0,1,0,14,31,0,0,0,5,11,0,5,0,0,5
12/20/2013,2,0,0,0,0,24,0,11,0,2,13,1,3,0,0,5
12/21/2013,2,1,5,0,10,5,2,8,0,4,33,0,2,0,0,5
12/22/2013,0,0,4,0,0,0,0,2,0,2,2,0,0,0,0,5
12/23/2013,0,0,1,0,0,19,0,0,0,0,6,0,0,0,0,5
12/24/2013,0,0,0,0,0,16,0,0,0,0,21,0,0,0,0,5
12/25/2013,0,0,1,0,0,22,0,0,0,3,0,0,0,0,0,5
12/26/2013,0,0,0,0,0,20,0,13,0,2,4,0,1,0,0,5
12/27/2013,0,0,1,0,0,17,0,0,0,0,7,0,2,0,0,5
12/28/2013,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5
12/29/2013,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,5
12/30/2013,0,0,2,0,0,20,0,0,0,0,0,0,0,0,0,5
12/31/2013,0,0,3,0,0,20,0,3,0,1,1,0,0,1,0,5
9/10/2011,82,0,30,0,0,0,0,0,0,0,0,0,0,0,0,6
9/11/2011,87,0,46,13,0,0,0,0,0,0,0,0,0,0,0,6
9/12/2011,113,0,53,16,0,0,0,0,0,0,0,0,0,0,0,6
9/13/2011,118,0,31,6,0,0,0,0,0,0,0,0,0,0,0,6
9/14/2011,114,0,31,11,0,0,0,0,0,0,0,0,0,0,0,6
9/15/2011,182,0,45,14,0,0,0,0,0,0,0,0,0,0,0,6
9/16/2011,298,0,39,9,0,0,0,0,0,0,0,0,0,0,0,6
9/17/2011,514,0,43,15,0,0,0,0,0,0,0,0,0,0,0,6
9/18/2011,862,0,30,9,0,0,0,0,0,0,0,0,0,0,0,6
9/19/2011,1274,0,40,9,0,0,0,0,0,0,0,0,0,0,0,6
9/20/2011,1637,0,54,9,0,0,0,0,0,0,0,0,0,0,0,6
9/21/2011,1955,0,26,15,0,0,0,0,0,0,0,0,0,0,0,6
9/22/2011,2146,0,52,16,0,0,0,0,0,0,0,0,0,0,0,6
9/23/2011,2179,0,40,16,0,0,0,0,0,0,0,0,0,0,0,6
9/24/2011,2182,0,36,7,0,0,0,0,0,0,0,0,0,0,0,6
9/25/2011,2097,0,49,9,0,0,0,0,0,0,0,0,0,0,0,6
9/26/2011,2048,0,47,24,0,0,0,0,0,0,0,0,0,0,0,6
9/27/2011,1998,0,50,15,0,0,0,0,0,0,0,0,0,0,0,6
9/28/2011,1979,0,65,26,0,0,0,0,0,0,0,0,0,0,0,6
9/29/2011,1948,0,71,15,0,0,0,0,0,0,0,0,0,0,0,6
9/30/2011,1792,0,54,10,0,0,0,0,0,0,0,0,0,0,0,6
10/1/2011,1746,0,42,14,0,0,0,0,0,0,0,0,0,0,0,6
